1,1,92.5,0.0,226.8,61.34,1,1,1.0
1,2,310.5,0.0,400.0,113.3,1,1,1.0
1,3,53.86,60.9,122.44000000000001,61.559999999999995,1,1,1.0
1,4,0.0,14.17,17.3,26.58,1,1,1.0
2,1,92.24,0.0,226.8,61.34,1,1,1.0
2,2,310.0,0.0,399.65999999999997,113.3,1,1,1.0
2,3,36.84,57.89,118.63,60.06999999999999,1,1,1.0
2,4,0.0,14.17,10.4,26.58,1,1,1.0
3,1,91.98,0.0,226.79999999999995,61.34,1,1,1.0
3,2,309.5,0.0,399.32000000000005,113.3,1,1,1.0
3,3,19.82,54.88,114.81,58.589999999999996,1,1,1.0
3,4,0.0,14.17,3.5,26.58,1,1,1.0
4,1,91.72,0.0,226.79999999999998,61.34,1,1,1.0
4,2,309.0,0.0,398.98,113.3,1,1,1.0
4,3,2.8,51.87,111.0,57.1,1,1,1.0
5,1,91.46,0.0,226.8,61.34,1,1,1.0
5,2,308.5,0.0,398.64,113.3,1,1,1.0
5,3,0.29,48.86,95.00999999999999,55.620000000000005,1,1,1.0
6,1,91.2,0.0,226.8,61.34,1,1,1.0
6,2,308.0,0.0,398.29999999999995,113.3,1,1,1.0
6,3,0.52,46.56,75.98,54.14,1,1,1.0
7,1,91.2,0.0,226.3,61.34,1,1,1.0
7,2,307.68,0.0,398.40000000000003,113.3,1,1,1.0
7,3,0.52,46.56,59.33,49.269999999999996,1,1,1.0
8,1,91.2,0.0,225.8,61.34,1,1,1.0
8,2,307.36,0.0,398.5,113.3,1,1,1.0
8,3,0.52,46.56,42.68,44.39,1,1,1.0
9,1,91.2,0.0,225.3,61.34,1,1,1.0
9,2,307.04,0.0,398.59999999999997,113.3,1,1,1.0
9,3,0.52,46.56,28.330000000000002,39.519999999999996,1,1,1.0
10,1,91.2,0.0,224.8,61.34,1,1,1.0
10,2,306.72,0.0,398.69999999999993,113.3,1,1,1.0
10,3,0.52,46.56,13.98,34.64,1,1,1.0
10,5,913.68,188.29,46.32000000000005,79.16,1,1,1.0
11,1,91.2,0.0,224.3,61.34,1,1,1.0
11,2,306.4,0.0,398.80000000000007,113.3,1,1,1.0
11,5,867.79,179.45,92.21000000000004,88.0,1,1,1.0
12,1,91.2,0.0,224.3,61.34,1,1,1.0
12,2,306.4,0.0,398.56000000000006,113.3,1,1,1.0
12,5,821.9,170.6,138.10000000000002,96.85,1,1,1.0
13,1,91.2,0.0,224.3,61.34,1,1,1.0
13,2,306.4,0.0,398.32000000000005,113.3,1,1,1.0
13,5,779.8,161.07,180.20000000000005,104.69999999999999,1,1,1.0
14,1,91.2,0.0,224.3,61.34,1,1,1.0
14,2,306.4,0.0,398.08000000000004,113.3,1,1,1.0
14,5,737.7,151.53,222.29999999999995,112.54999999999998,1,1,1.0
14,6,0.0,182.9,16.2,40.79999999999998,1,1,1.0
15,1,91.2,0.0,224.3,61.34,1,1,1.0
15,2,306.4,0.0,397.84000000000003,113.3,1,1,1.0
15,5,695.6,142.0,264.4,120.39999999999998,1,1,1.0
15,6,0.0,175.93,34.73,63.26999999999998,1,1,1.0
16,1,91.2,0.0,224.3,61.34,1,1,1.0
16,2,306.4,0.0,397.6,113.3,1,1,1.0
16,5,657.43,133.87,260.47,117.85999999999999,1,1,1.0
16,6,0.0,168.97,53.27,85.72999999999999,1,1,1.0
17,1,91.2,0.0,224.3,61.34,1,1,1.0
17,2,306.37,0.0,397.6,113.18,1,1,1.0
17,5,619.27,125.73,256.53,115.33999999999999,1,1,1.0
17,6,0.0,162.0,71.8,108.19999999999999,1,1,1.0
18,1,91.2,0.0,224.3,61.34,1,1,1.0
18,2,306.34,0.0,397.6000000000001,113.07,1,1,1.0
18,5,581.1,117.6,252.60000000000002,112.80000000000001,1,1,1.0
18,6,0.0,168.07,95.33,113.90000000000003,1,1,1.0
19,1,91.2,0.0,224.3,61.34,1,1,1.0
19,2,306.31,0.0,397.59999999999997,112.95,1,1,1.0
19,5,548.53,113.4,244.47000000000003,107.72999999999999,1,1,1.0
19,6,0.0,174.13,118.87,119.60000000000002,1,1,1.0
20,1,91.2,0.0,224.3,61.34,1,1,1.0
20,2,306.28,0.0,397.6,112.83,1,1,1.0
20,5,515.97,109.2,236.32999999999993,102.67,1,1,1.0
20,6,0.0,180.2,142.4,125.30000000000001,1,1,1.0
21,1,91.2,0.0,224.3,61.34,1,1,1.0
21,2,306.26,0.0,397.59000000000003,112.71,1,1,1.0
21,5,483.4,105.0,228.20000000000005,97.6,1,1,1.0
21,6,0.0,188.77,170.2,132.42999999999998,1,1,1.0
22,1,91.2,0.0,224.3,61.34,1,1,1.0
22,2,306.23,0.0,397.6,112.6,1,1,1.0
22,5,455.83,100.28,219.67000000000002,95.24000000000001,1,1,1.0
22,6,0.0,197.33,198.0,139.56999999999996,1,1,1.0
23,1,91.2,0.0,224.3,61.34,1,1,1.0
23,2,306.2,0.0,397.59999999999997,112.48,1,1,1.0
23,5,428.27,95.56,211.13,92.88,1,1,1.0
23,6,11.8,205.9,214.0,146.70000000000002,1,1,1.0
24,1,91.2,0.0,224.3,61.34,1,1,1.0
24,2,306.17,0.0,397.59999999999997,112.36,1,1,1.0
24,5,400.7,90.84,202.59999999999997,90.52000000000001,1,1,1.0
24,6,37.06,216.43,228.96999999999997,156.17000000000002,1,1,1.0
25,1,91.2,0.0,224.3,61.34,1,1,1.0
25,2,306.14,0.0,397.6,112.24,1,1,1.0
25,5,378.05,86.12,194.74999999999994,88.16,1,1,1.0
25,6,62.33,226.95,243.92000000000002,165.65000000000003,1,1,1.0
26,1,91.2,0.0,224.3,61.34,1,1,1.0
26,2,306.11,0.0,397.6,112.13,1,1,1.0
26,5,355.4,81.4,186.89999999999998,85.79999999999998,1,1,1.0
26,6,87.59,237.48,258.89,175.12000000000003,1,1,1.0
27,1,91.2,0.0,224.3,61.34,1,1,1.0
27,2,306.08,0.0,397.59999999999997,112.01,1,1,1.0
27,5,333.84,78.04,181.68,83.43999999999998,1,1,1.0
27,6,112.85,248.0,273.85,184.60000000000002,1,1,1.0
28,1,91.2,0.0,224.3,61.34,1,1,1.0
28,2,306.05,0.0,397.59999999999997,111.89,1,1,1.0
28,5,312.28,74.68,176.46000000000004,81.07999999999998,1,1,1.0
28,6,145.98,262.32,298.0,200.05,1,1,1.0
29,1,91.2,0.0,224.3,61.34,1,1,1.0
29,2,306.02,0.0,397.6,111.78,1,1,1.0
29,5,290.73,71.32,171.22999999999996,78.72,1,1,1.0
29,6,179.1,276.64,322.15,215.49,1,1,1.0
29,7,912.0,182.4,48.0,73.25999999999999,1,1,1.0
30,1,91.2,0.0,224.3,61.34,1,1,1.0
30,2,305.99,0.0,397.6,111.66,1,1,1.0
30,5,269.17,67.96,166.01,76.36,1,1,1.0
30,6,212.22,290.95,346.30999999999995,230.95,1,1,1.0
30,7,865.15,168.65,94.85000000000002,84.35,1,1,1.0
31,1,91.2,0.0,224.3,61.34,1,1,1.0
31,2,305.96,0.0,397.59999999999997,111.54,1,1,1.0
31,5,247.61,64.6,160.78999999999996,74.0,1,1,1.0
31,6,256.29,309.2,369.62999999999994,218.31,1,1,1.0
31,7,818.3,154.9,141.70000000000005,95.43,1,1,1.0
32,1,91.2,0.0,224.3,61.34,1,1,1.0
32,2,305.94,0.0,397.59999999999997,111.42,1,1,1.0
32,5,231.78,61.4,155.73999999999998,73.16,1,1,1.0
32,6,300.36,327.45,392.94999999999993,205.68,1,1,1.0
32,7,771.45,141.15,188.54999999999995,106.51999999999998,1,1,1.0
33,1,91.2,0.0,224.3,61.34,1,1,1.0
33,2,305.91,0.0,397.59999999999997,111.31,1,1,1.0
33,5,215.95,58.2,150.69,72.32000000000001,1,1,1.0
33,6,344.43,345.7,416.27000000000004,193.04000000000002,1,1,1.0
33,7,724.6,127.4,235.39999999999998,117.6,1,1,1.0
34,1,91.2,0.0,224.3,61.34,1,1,1.0
34,2,305.88,0.0,397.6,111.19,1,1,1.0
34,5,200.12,55.0,145.64,71.47,1,1,1.0
34,6,409.29,370.13,446.50999999999993,169.02999999999997,1,1,1.0
34,7,686.92,119.6,234.21000000000004,113.87,1,1,1.0
35,1,91.2,0.0,224.3,61.34,1,1,1.0
35,2,305.85,0.0,397.6,111.07,1,1,1.0
35,5,184.29,51.8,140.59,70.63000000000001,1,1,1.0
35,6,474.14,394.57,433.06000000000006,145.01000000000005,1,1,1.0
35,7,649.23,111.8,233.03999999999996,110.13000000000001,1,1,1.0
36,1,91.2,0.0,224.3,61.34,1,1,1.0
36,2,305.82,0.0,397.59999999999997,110.96,1,1,1.0
36,5,168.45,48.6,135.55,69.78999999999999,1,1,1.0
36,6,539.0,419.0,396.02,121.0,1,1,1.0
36,7,611.55,104.0,231.85000000000002,106.4,1,1,1.0
37,1,91.2,0.0,224.3,61.34,1,1,1.0
37,2,305.79,0.0,397.59999999999997,110.84,1,1,1.0
37,5,154.64,47.08,132.18,67.77,1,1,1.0
37,6,631.65,448.05,303.37,91.94999999999999,1,1,1.0
37,7,579.21,98.28,224.61,103.35999999999999,1,1,1.0
38,1,91.2,0.0,224.3,61.34,1,1,1.0
38,2,305.76,0.0,397.6,110.72,1,1,1.0
38,5,140.83,45.56,128.80999999999997,65.75,1,1,1.0
38,6,724.3,477.1,210.72000000000003,62.89999999999998,1,1,1.0
38,7,546.87,92.56,217.37,100.32,1,1,1.0
39,1,91.2,0.0,224.3,61.34,1,1,1.0
39,2,305.73,0.0,397.6,110.6,1,1,1.0
39,5,127.02,44.04,125.44000000000001,63.74,1,1,1.0
39,6,845.6,512.5,89.41999999999996,27.5,1,1,1.0
39,7,514.54,86.84,210.12,97.28999999999999,1,1,1.0
40,1,91.2,0.0,224.3,61.34,1,1,1.0
